5768,178,wr
5773,178,wr
5778,178,wr
5783,178,wr
5788,178,wr
5793,178,wr
5798,178,wr
5803,178,wr
5808,178,wr
5813,178,wr
5818,178,wr
5823,179,wr
5828,179,wr
5833,179,wr
5838,178,wr
5843,178,wr
5848,177,wr
5853,177,wr
5858,177,wr
5863,178,wr
5868,178,wr
5873,177,wr
5878,177,wr
5883,178,wr
5888,179,wr
5893,179,wr
5898,180,wr
5903,180,wr
5908,180,wr
5913,180,wr
5918,180,wr
5923,180,wr
5928,180,wr
5933,180,wr
5938,180,wr
5943,180,wr
5948,180,wr
5953,180,wr
5958,179,wr
5963,179,wr
5968,179,wr
5973,179,wr
5978,178,wr
5983,179,wr
5988,179,wr
5993,179,wr
5998,179,wr
6003,180,wr
6008,179,wr
6013,180,wr
6018,179,wr
6023,180,wr
6028,180,wr
6033,180,wr
6038,179,wr
6043,179,wr
6048,179,wr
6053,178,wr
6058,177,wr
6063,177,wr
6068,182,wr
6073,179,wr
6078,177,wr
6083,175,wr
6088,174,wr
6093,172,wr
6098,168,wr
6103,166,wr
6108,166,wr
6113,163,wr
6118,161,wr
6123,160,wr
6128,157,wr
6133,157,wr
6138,159,wr
6143,156,wr
6148,155,wr
6153,161,wr
6158,169,wr
6163,175,wr
6168,171,wr
6173,171,wr
6178,173,wr
6183,162,wr
6188,174,wr
6193,173,wr
6198,162,wr
6203,162,wr
6208,164,wr
6213,163,wr
6218,163,wr
6223,163,wr
6228,163,wr
6233,163,wr
6238,166,wr
6243,166,wr
6248,166,wr
6253,166,wr
6258,166,wr
6263,166,wr
6268,166,wr
6273,166,wr
6278,166,wr
6283,166,wr
6288,166,wr
6293,166,wr
6298,166,wr
6303,166,wr
6308,166,wr
6313,166,wr
6318,166,wr
6323,166,wr
6328,166,wr
6333,165,wr
6338,163,wr
6343,163,wr
6348,165,wr
6353,162,wr
6358,162,wr
6363,162,wr
6368,162,wr
6373,162,wr
6378,162,wr
6383,162,wr
6388,162,wr
6393,162,wr
6398,162,wr
6403,162,wr
6408,162,wr
6413,163,wr
6418,164,wr
6423,164,wr
6428,165,wr
6433,165,wr
6438,165,wr
6443,165,wr
6448,166,wr
6453,166,wr
6458,166,wr
6463,166,wr
6468,165,wr
6473,165,wr
6478,165,wr
6483,165,wr
6488,165,wr
6493,165,wr
6498,166,wr
6503,166,wr
6508,166,wr
6513,166,wr
6518,166,wr
6523,166,wr
6528,166,wr
6533,166,wr
6538,166,wr
6543,166,wr
6548,166,wr
6553,166,wr
6558,166,wr
6563,166,wr
6568,166,wr
6573,166,wr
6578,166,wr
6583,166,wr
6588,166,wr
6593,168,wr
6598,169,wr
6603,169,wr
6608,169,wr
6613,169,wr
6618,170,wr
6623,170,wr
6628,170,wr
6633,170,wr
6638,170,wr
6643,170,wr
6648,170,wr
6653,170,wr
6658,168,wr
6663,166,wr
6668,166,wr
6673,166,wr
6678,168,wr
6683,168,wr
6688,169,wr
6693,169,wr
6698,169,wr
6703,169,wr
6708,170,wr
6713,170,wr
6718,170,wr
6723,170,wr
6728,170,wr
6733,170,wr
6738,170,wr
6743,170,wr
6748,170,wr
6753,170,wr
6758,170,wr
6763,170,wr
6768,171,wr
6773,170,wr
6778,171,wr
6783,171,wr
6788,170,wr
6793,170,wr
6798,170,wr
6803,170,wr
6808,170,wr
6813,170,wr
6818,171,wr
6823,171,wr
6828,171,wr
6833,171,wr
6838,171,wr
6843,171,wr
6848,171,wr
6853,171,wr
6858,171,wr
6863,178,wr
6868,178,wr
6873,178,wr
6878,178,wr
6883,179,wr
6888,180,wr
6893,180,wr
6898,180,wr
6903,181,wr
6908,181,wr
6913,181,wr
6918,180,wr
6923,178,wr
6928,178,wr
6933,178,wr
6938,178,wr
6943,180,wr
6948,178,wr
6953,178,wr
6958,178,wr
6963,179,wr
6968,180,wr
6973,180,wr
6978,180,wr
6983,179,wr
6988,178,wr
6993,178,wr
6998,177,wr
7003,175,wr
7008,175,wr
7013,173,wr
7018,173,wr
7023,172,wr
7028,173,wr
7033,173,wr
7038,171,wr
7043,169,wr
7048,169,wr
7053,169,wr
7058,169,wr
7063,169,wr
7068,177,wr
7073,175,wr
7078,174,wr
7083,172,wr
7088,170,wr
7093,166,wr
7098,164,wr
7103,163,wr
7108,160,wr
7113,154,wr
7118,153,wr
7123,150,wr
7128,148,wr
7133,148,wr
7138,148,wr
7143,148,wr
7148,148,wr
7153,151,wr
7158,151,wr
7163,152,wr
7168,157,wr
7173,160,wr
7178,162,wr
7183,163,wr
7188,165,wr
7193,166,wr
7198,166,wr
7203,169,wr
7208,170,wr
7213,170,wr
7218,170,wr
7223,171,wr
7228,171,wr
7233,170,wr
7238,171,wr
7243,171,wr
7248,171,wr
7253,171,wr
7258,171,wr
7263,171,wr
7268,171,wr
7273,171,wr
7278,171,wr
7283,171,wr
7288,171,wr
7293,171,wr
7298,171,wr
7303,171,wr
7308,171,wr
7313,171,wr
7318,171,wr
7323,171,wr
7328,171,wr
7333,171,wr
7338,171,wr
7343,171,wr
7348,169,wr
7353,168,wr
7358,166,wr
7363,166,wr
7368,166,wr
7373,166,wr
7378,166,wr
7383,166,wr
7388,168,wr
7393,168,wr
7398,168,wr
7403,168,wr
7408,168,wr
7413,168,wr
7418,168,wr
7423,170,wr
7428,175,wr
7433,175,wr
7438,175,wr
7443,175,wr
7448,175,wr
7453,175,wr
7458,175,wr
7463,175,wr
7468,173,wr
7473,172,wr
7478,171,wr
7483,172,wr
7488,171,wr
7493,171,wr
7498,171,wr
7503,171,wr
7508,170,wr
7513,170,wr
7518,170,wr
7523,171,wr
7528,171,wr
7533,173,wr
7538,171,wr
7543,170,wr
7548,170,wr
7553,171,wr
7558,175,wr
7563,175,wr
7568,177,wr
7573,177,wr
7578,178,wr
7583,178,wr
7588,178,wr
7593,179,wr
7598,180,wr
7603,180,wr
7608,180,wr
7613,180,wr
7618,180,wr
7623,180,wr
7628,181,wr
7633,180,wr
7638,180,wr
7643,180,wr
7648,180,wr
7653,180,wr
7658,180,wr
7663,180,wr
7668,180,wr
7673,180,wr
7678,180,wr
7683,180,wr
7688,180,wr
7693,180,wr
7698,180,wr
7703,180,wr
7708,180,wr
7713,180,wr
7718,180,wr
7723,189,wr
7728,215,wr
7733,207,wr
7738,206,wr
7743,178,wr
7748,177,wr
7753,175,wr
7758,175,wr
7763,174,wr
7768,174,wr
7773,172,wr
7778,171,wr
7783,170,wr
7788,166,wr
7793,160,wr
7798,157,wr
7803,153,wr
7808,153,wr
7813,153,wr
7818,138,wr
7823,142,wr
7828,142,wr
7833,142,wr
7838,133,wr
7843,132,wr
7848,130,wr
7853,130,wr
7858,130,wr
7863,130,wr
7868,130,wr
7873,139,wr
7878,148,wr
7883,151,wr
7888,154,wr
7893,156,wr
7898,157,wr
7903,157,wr
7908,159,wr
7913,162,wr
7918,162,wr
7923,161,wr
7928,162,wr
7933,159,wr
7938,164,wr
7943,166,wr
7948,169,wr
7953,169,wr
7958,166,wr
7963,165,wr
7968,166,wr
7973,165,wr
7978,166,wr
7983,166,wr
7988,166,wr
7993,166,wr
7998,166,wr
8003,166,wr
8008,165,wr
8013,164,wr
8018,164,wr
8023,164,wr
8028,164,wr
8033,164,wr
8038,164,wr
8043,164,wr
8048,163,wr
8053,163,wr
8058,161,wr
8063,160,wr
8068,160,wr
8073,160,wr
8078,160,wr
8083,160,wr
8088,161,wr
8093,162,wr
8098,162,wr
8103,163,wr
8108,163,wr
8113,164,wr
8118,165,wr
8123,166,wr
8128,166,wr
8133,166,wr
8138,166,wr
8143,168,wr
8148,171,wr
8153,170,wr
8158,171,wr
8163,171,wr
8168,182,wr
8173,181,wr
8178,181,wr
8183,181,wr
8188,175,wr
8193,175,wr
8198,174,wr
8203,175,wr
8208,175,wr
8213,175,wr
8218,177,wr
8223,178,wr
8228,178,wr
8233,178,wr
8238,179,wr
8243,179,wr
8248,180,wr
8253,179,wr
8258,179,wr
8263,179,wr
8268,178,wr
8273,179,wr
8278,180,wr
8283,184,wr
8288,144,wr
8293,172,wr
8298,172,wr
8303,172,wr
8308,178,wr
8313,177,wr
8318,177,wr
8323,183,wr
8328,175,wr
8333,175,wr
8338,179,wr
8343,175,wr
8348,187,wr
8353,174,wr
8358,166,wr
8363,165,wr
8368,165,wr
8373,164,wr
8378,164,wr
8383,164,wr
8388,163,wr
8393,163,wr
8398,163,wr
8403,162,wr
8408,162,wr
8413,162,wr
8418,162,wr
8423,162,wr
8428,162,wr
8433,162,wr
8438,162,wr
8443,162,wr
8448,162,wr
8453,162,wr
8458,162,wr
8463,162,wr
8468,162,wr
8473,162,wr
8478,162,wr
8483,162,wr
8488,162,wr
8493,162,wr
8498,162,wr
8503,162,wr
8508,162,wr
8513,162,wr
8518,162,wr
8523,162,wr
8528,162,wr
8533,161,wr
8538,161,wr
8543,160,wr
8548,160,wr
8553,159,wr
8558,159,wr
8563,159,wr
8568,159,wr
8573,159,wr
8578,160,wr
8583,162,wr
8588,162,wr
8593,162,wr
8598,162,wr
8603,163,wr
8608,164,wr
8613,165,wr
8618,166,wr
8623,166,wr
8628,166,wr
8633,166,wr
8638,166,wr
8643,166,wr
8648,166,wr
8653,166,wr
8658,166,wr
8663,166,wr
8668,165,wr
8673,165,wr
8678,165,wr
8683,165,wr
8688,164,wr
8693,164,wr
8698,164,wr
8703,164,wr
8708,165,wr
8713,164,wr
8718,165,wr
8723,165,wr
8728,165,wr
8733,165,wr
8738,165,wr
8743,164,wr
8748,161,wr
8753,157,wr
8758,156,wr
8763,155,wr
8768,155,wr
8773,155,wr
8778,154,wr
8783,153,wr
8788,152,wr
8793,151,wr
8798,153,wr
8803,161,wr
8808,157,wr
8813,160,wr
8818,159,wr
8823,162,wr
8828,163,wr
8833,163,wr
8838,163,wr
8843,164,wr
8848,165,wr
8853,165,wr
8858,166,wr
8863,168,wr
8868,168,wr
8873,168,wr
8878,168,wr
8883,168,wr
8888,169,wr
8893,169,wr
8898,168,wr
8903,169,wr
8908,169,wr
8913,169,wr
8918,169,wr
8923,169,wr
8928,169,wr
8933,169,wr
8938,170,wr
8943,170,wr
8948,168,wr
8953,169,wr
8958,169,wr
8963,170,wr
8968,170,wr
8973,171,wr
8978,171,wr
8983,171,wr
8988,171,wr
8993,171,wr
8998,171,wr
9003,170,wr
9008,169,wr
9013,170,wr
9018,171,wr
9023,170,wr
9028,171,wr
9033,172,wr
9038,172,wr
9043,171,wr
9048,171,wr
9053,171,wr
9058,180,wr
9063,180,wr
9068,170,wr
9073,169,wr
9078,169,wr
9083,174,wr
9088,172,wr
9093,173,wr
9098,173,wr
9103,173,wr
9108,175,wr
9113,175,wr
9118,172,wr
9123,172,wr
9128,171,wr
9133,173,wr
9138,173,wr
9143,172,wr
9148,171,wr
9153,172,wr
9158,175,wr
9163,179,wr
9168,175,wr
9173,171,wr
9178,175,wr
9183,180,wr
9188,180,wr
9193,175,wr
9198,177,wr
9203,177,wr
9208,175,wr
9213,175,wr
9218,166,wr
9223,166,wr
9228,168,wr
9233,168,wr
9238,175,wr
9243,178,wr
9248,177,wr
9253,175,wr
9258,175,wr
9263,164,wr
9268,175,wr
9273,163,wr
9278,162,wr
9283,162,wr
9288,166,wr
9293,166,wr
9298,166,wr
9303,166,wr
9308,166,wr
9313,166,wr
9318,166,wr
9323,166,wr
9328,166,wr
9333,169,wr
9338,171,wr
9343,182,wr
9348,182,wr
9353,181,wr
9358,170,wr
9363,171,wr
9368,171,wr
9373,168,wr
9378,171,wr
9383,171,wr
9388,174,wr
9393,178,wr
9398,171,wr
9403,171,wr
9408,171,wr
9413,180,wr
9418,179,wr
9423,180,wr
9428,180,wr
9433,180,wr
9438,180,wr
9443,180,wr
9448,180,wr
9453,180,wr
9458,180,wr
9463,180,wr
9468,184,wr
9473,184,wr
9478,180,wr
9483,178,wr
9488,177,wr
9493,178,wr
9498,179,wr
9503,178,wr
9508,178,wr
9513,182,wr
9518,177,wr
9523,175,wr
9528,174,wr
9533,174,wr
9538,173,wr
9543,173,wr
9548,173,wr
9553,173,wr
9558,173,wr
9563,173,wr
9568,173,wr
9573,173,wr
9578,172,wr
9583,169,wr
9588,166,wr
9593,163,wr
9598,160,wr
9603,157,wr
9608,157,wr
9613,156,wr
9618,154,wr
9623,153,wr
9628,153,wr
9633,152,wr
9638,148,wr
9643,148,wr
9648,148,wr
9653,148,wr
9658,148,wr
9663,148,wr
9668,148,wr
9673,146,wr
9678,145,wr
9683,144,wr
9688,144,wr
9693,144,wr
9698,144,wr
9703,143,wr
9708,142,wr
9713,141,wr
9718,141,wr
9723,139,wr
9728,139,wr
9733,141,wr
9738,141,wr
9743,139,wr
9748,139,wr
9753,141,wr
9758,141,wr
9763,141,wr
9768,141,wr
9773,141,wr
9778,141,wr
9783,141,wr
9788,130,wr
9793,135,wr
9798,135,wr
9803,135,wr
9808,135,wr
9813,137,wr
9818,137,wr
9823,138,wr
9828,138,wr
9833,138,wr
9838,137,wr
9843,128,wr
9848,129,wr
9853,128,wr
9858,129,wr
9863,126,wr
9868,130,wr
9873,130,wr
9878,130,wr
9883,130,wr
9888,132,wr
9893,133,wr
9898,133,wr
9903,133,wr
9908,133,wr
9913,132,wr
9918,132,wr
9923,118,wr
9928,123,wr
9933,123,st
9938,120,st
9942,123,st
9947,124,st
9950,123,st
9953,120,st
9958,125,st
9965,122,st
9970,120,st
9978,120,st
9983,123,st
9989,121,st
9994,119,st
9998,118,st
10003,110,st
10008,116,st
10013,113,st
10018,117,st
10023,116,st
10028,121,st
10034,115,st
10038,114,st
10040,113,st
10045,113,st
10058,111,st
10064,107,st
10068,103,st
10076,101,st
10082,105,st
10088,105,st
10093,102,st
10098,101,st
10104,97,st
10108,95,st
10190,103,bg
10467.5,100,bg
10660,93,bg
10876,113,wl
11035,98,bg
11212.5,88,sd
11485,81,bg
11865,61,bg
12147.5,76,bg
12347.5,76,bg
12735,70,bg
13055,76,bg
13355,81,bg
13780,99,bg
13922.5,90,bg
14197.5,89,bg
14540,95,bg
14825,82,bg
15050,88,sd
15482.5,97,bg
16130,95,sd
16240,92,sd
16730,97,sd
16880,97,sd
17277.5,94,sd
17425,97,sd
17677.5,101,wl
17880,94,sd
18103,82,wl
18337,84,wl
18472.5,81,bg
18714.5,90,wl
19436.5,84,wl
19657.5,70,sd
19882.5,72,sd
20392.5,81,bg
20487.5,60,bg
20950,66,sd
21050,72,bg
21465,57,bg
21850,75,bg
22097.5,66,bg
22457.5,73,sd
22697.5,70,sd
22917,75,br
22977,74,br
23037,69,br
23337,68,sd
23582.5,65,sd
23735,65,sd
24222.5,65,sd
24510,65,sd
24862.5,67,bg
25823.5,81,wl
26033.5,96,wl
26427.5,82,bg
26722.5,65,bg
27055,74,bg
27420,79,bg
27747.5,62,bg
